time,values
1755,-0.02794022656
1756,-0.0265703101
1757,-0.02520039363
1758,-0.02383047717
1759,-0.02246056071
1760,-0.02109931461
1761,-0.01972939815
1762,-0.01835948169
1763,-0.01699823558
1764,-0.01562831912
1765,-0.01425840266
1766,-0.01515144947
1767,-0.01854155919
1768,-0.02190565784
1769,-0.02523507506
1770,-0.02854715157
1771,-0.03186789844
1772,-0.03519731566
1773,-0.03853540324
1774,-0.04186482046
1775,-0.04519423768
1776,-0.04853232526
1777,-0.05187041284
1778,-0.05520850042
1779,-0.058546588
1780,-0.06187600522
1781,-0.06520542244
1782,-0.06853483966
1783,-0.07186425689
1784,-0.07519367411
1785,-0.07852309133
1786,-0.08185250855
1787,-0.08519059613
1788,-0.08852001335
1789,-0.09184943057
1790,-0.09518751815
1791,-0.09851693538
1792,-0.1018463526
1793,-0.1051844402
1794,-0.1085138574
1795,-0.1118432746
1796,-0.1151726918
1797,-0.1185107794
1798,-0.1218401966
1799,-0.1251696139
1800,-0.1284990311
1801,-0.1318284483
1802,-0.1351578655
1803,-0.1384872828
1804,-0.1418253703
1805,-0.1451634579
1806,-0.1485015455
1807,-0.1518309627
1808,-0.1551690503
1809,-0.1584984675
1810,-0.1618278847
1811,-0.1651659723
1812,-0.1684867192
1813,-0.1717901253
1814,-0.1750935315
1815,-0.1784229487
1816,-0.181778377
1817,-0.1851771571
1818,-0.1880903971
1819,-0.1894169618
1820,-0.1907348561
1821,-0.1920354097
1822,-0.1933359633
1823,-0.1946278466
1824,-0.1959284002
1825,-0.1972376241
1826,-0.1985381778
1827,-0.1998474017
1828,-0.2011566257
1829,-0.2024571793
1830,-0.2037664032
1831,-0.2050669568
1832,-0.2063761808
1833,-0.2076854048
1834,-0.2089946287
1835,-0.2102951823
1836,-0.2116044063
1837,-0.2129136302
1838,-0.2142228542
1839,-0.2155234078
1840,-0.2168326318
1841,-0.2181331854
1842,-0.219433739
1843,-0.2207429629
1844,-0.2220435165
1845,-0.2233527405
1846,-0.2246619644
1847,-0.225962518
1848,-0.227271742
1849,-0.2285722956
1850,-0.2298815196
1851,-0.2311907435
1852,-0.2324912971
1853,-0.2338005211
1854,-0.2351010747
1855,-0.2364102987
1856,-0.2377108523
1857,-0.2390200762
1858,-0.2403293002
1859,-0.2416298538
1860,-0.2429390777
1861,-0.2442483017
1862,-0.2455488553
1863,-0.2468580793
1864,-0.2481586329
1865,-0.2494591865
1866,-0.2507684104
1867,-0.252068964
1868,-0.253378188
1869,-0.2546787416
1870,-0.2559879655
1871,-0.2572971895
1872,-0.2586064135
1873,-0.2599156374
1874,-0.2612248614
1875,-0.262525415
1876,-0.2638346389
1877,-0.2651351925
1878,-0.2664444165
1879,-0.2677536405
1880,-0.2690541941
1881,-0.2703547477
1882,-0.2716639716
1883,-0.2729731956
1884,-0.2742824195
1885,-0.2755829732
1886,-0.2768921971
1887,-0.2791551604
1888,-0.282493248
1889,-0.2858226652
1890,-0.2891520824
1891,-0.2924814996
1892,-0.2958195872
1893,-0.2991663451
1894,-0.3025044327
1895,-0.3058511907
1896,-0.3091806079
1897,-0.3125100251
1898,-0.315830772
1899,-0.3191601892
1900,-0.3224809361
1901,-0.3258103533
1902,-0.3291397705
1903,-0.3324778581
1904,-0.3358072753
1905,-0.3391366925
1906,-0.3424747801
1907,-0.3458041973
1908,-0.3491336145
1909,-0.3524717021
1910,-0.3558011193
1911,-0.3591305366
1912,-0.3624686241
1913,-0.3657980414
1914,-0.3691361289
1915,-0.3724742165
1916,-0.3758123041
1917,-0.3791503917
1918,-0.3824884793
1919,-0.3858265668
1920,-0.3891646544
1921,-0.392502742
1922,-0.3958321592
1923,-0.3991702468
1924,-0.402499664
1925,-0.4058377516
1926,-0.4091671688
1927,-0.4124879157
1928,-0.4158173329
1929,-0.4191467501
1930,-0.4224761674
1931,-0.4257969142
1932,-0.4291263314
1933,-0.4324557487
1934,-0.4357851659
1935,-0.4391145831
1936,-0.4424440003
1937,-0.4457734176
1938,-0.4491028348
1939,-0.4524409224
1940,-0.4557703396
1941,-0.4591084272
1942,-0.4624378444
1943,-0.465775932
1944,-0.4691053492
1945,-0.4724434368
1946,-0.475772854
1947,-0.4791022712
1948,-0.4824403588
1949,-0.485769776
1950,-0.4890991932
1951,-0.4924372808
1952,-0.495766698
1953,-0.4990961152
1954,-0.5024255325
1955,-0.50576362
1956,-0.5090930373
1957,-0.5124224545
1958,-0.5157518717
1959,-0.5190899593
1960,-0.5224193765
1961,-0.5257487937
1962,-0.529078211
1963,-0.5324162985
1964,-0.5357457158
1965,-0.539075133
1966,-0.5424132206
1967,-0.5457426378
1968,-0.549072055
1969,-0.5524101426
1970,-0.5557395598
1971,-0.5590776474
1972,-0.5624070646
1973,-0.5657364818
1974,-0.5690572287
1975,-0.5723866459
1976,-0.5757160631
1977,-0.5790454804
1978,-0.5823748976
1979,-0.5856956444
1980,-0.5890250617
1981,-0.5923544789
1982,-0.5956838961
1983,-0.5990219837
1984,-0.6023514009
1985,-0.6056894885
1986,-0.6090189057
1987,-0.6123569933
1988,-0.6156950809
1989,-0.6190331685
1990,-0.622371256
1991,-0.6257093436
1992,-0.6290474312
1993,-0.6323768484
1994,-0.635714936
1995,-0.6390530236
1996,-0.6423824408
1997,-0.645711858
1998,-0.6490499456
1999,-0.6523793628
2000,-0.65570878
2001,-0.6590468676
2002,-0.6623762848
2003,-0.6657057021
2004,-0.6690437896
2005,-0.6723732069
2006,-0.6757026241
2007,-0.6790407117
2008,-0.6823701289
2009,-0.6856995461
2010,-0.6890376337
2011,-0.6923670509
2012,-0.6956964681
2013,-0.699017215
2014,-0.7023466322
2015,-0.7056760494
2016,-0.7090054667
2017,-0.7123435542
2018,-0.7156903122
2019,-0.7190283998
2020,-0.722357817
2021,-0.7256959046
2022,-0.7290253218
2023,-0.7323980908
2024,-0.7339414144
2025,-0.7352766494
2026,-0.7366032141
2027,-0.7379124381
2028,-0.7392303324
2029,-0.7405395563
2030,-0.7418574507
2031,-0.7431840153
2032,-0.7445019096
2033,-0.7458284743
2034,-0.7471463686
2035,-0.7484729333
2036,-0.7497908276
2037,-0.7511087219
2038,-0.7524352866
2039,-0.7537618513
2040,-0.7550797456
2041,-0.7564063103
2042,-0.757732875
2043,-0.7590507693
2044,-0.760377334
2045,-0.7616952283
2046,-0.7630131226
2047,-0.7643310169
2048,-0.7656575816
2049,-0.7669754759
2050,-0.7682933702
2051,-0.7696199349
2052,-0.7709378292
2053,-0.7722643939
2054,-0.7735822882
2055,-0.7749088529
2056,-0.7762267472
2057,-0.7775446415
2058,-0.7788712062
2059,-0.7801891005
2060,-0.7815156652
2061,-0.7828335595
2062,-0.7841601242
2063,-0.7854780185
2064,-0.7867959128
2065,-0.7881224775
2066,-0.7894403718
2067,-0.7907669365
2068,-0.7920848308
2069,-0.7934027251
2070,-0.7947292898
2071,-0.7960471841
2072,-0.7973650784
2073,-0.7986829727
2074,-0.8000095374
2075,-0.8013361021
2076,-0.8026539964
2077,-0.8039805611
2078,-0.8053071257
2079,-0.8066250201
2080,-0.8079515847
2081,-0.809269479
2082,-0.8105960437
2083,-0.811913938
2084,-0.8132405027
2085,-0.814558397
2086,-0.8158762913
2087,-0.8171941857
2088,-0.8185207503
2089,-0.819847315
2090,-0.8211652093
2091,-0.822491774
2092,-0.8238096683
2093,-0.7952668519
2094,-0.7667760577
2095,-0.7382592524
2096,-0.7097251063
2097,-0.6811736196
2098,-0.6526828253
2099,-0.6241833607
2100,-0.5956665554
2101,-0.5671584204
2102,-0.5386416151
2103,-0.5101161394
2104,-0.4816426859
2105,-0.4531258806
2106,-0.4245570531
2107,-0.3960402478
2108,-0.3675581239
2109,-0.3390066372
2110,-0.3351916799
2111,-0.3356598792
2112,-0.3361194082
2113,-0.3365876075
2114,-0.3370471364
2115,-0.3375066653
2116,-0.3379661943
2117,-0.3384343936
2118,-0.3388939225
2119,-0.3393534515
2120,-0.3398216507
2121,-0.3402811797
2122,-0.3407407086
2123,-0.3412089079
2124,-0.3416684369
2125,-0.3421366362
2126,-0.3425961651
2127,-0.3430643644
2128,-0.3435238933
2129,-0.3439920926
2130,-0.3444516216
2131,-0.3449111505
2132,-0.3453793498
2133,-0.3458388787
2134,-0.3462984077
2135,-0.346766607
2136,-0.3472261359
2137,-0.3476856649
2138,-0.3481538642
2139,-0.3486133931
2140,-0.349072922
2141,-0.349532451
2142,-0.3499919799
2143,-0.3504515089
2144,-0.3509197082
2145,-0.3513792371
2146,-0.351838766
2147,-0.352298295
2148,-0.3527578239
2149,-0.3532260232
2150,-0.3536855522
2151,-0.3541450811
